Student_ID,Feature_1,SHAP_1,Direction_1,Feature_2,SHAP_2,Direction_2,Feature_3,SHAP_3,Direction_3,Feature_4,SHAP_4,Direction_4,Feature_5,SHAP_5,Direction_5
832,Affects_Academic_Performance,0.7498,Increases Risk,Wellness_Ratio,-0.1379,Decreases Risk,Stress_Density,-0.1245,Decreases Risk,Age,-0.0404,Decreases Risk,Recovery_Capacity,-0.0212,Decreases Risk
833,Affects_Academic_Performance,0.7668,Increases Risk,Age,-0.1131,Decreases Risk,Stress_Density,-0.1091,Decreases Risk,Wellness_Ratio,-0.0512,Decreases Risk,Usage_Age_Ratio,-0.0187,Decreases Risk
834,Affects_Academic_Performance,0.9237,Increases Risk,Stress_Density,0.3298,Increases Risk,Psychosocial_Load,0.0883,Increases Risk,Wellness_Ratio,0.075,Increases Risk,Recovery_Capacity,0.0724,Increases Risk
835,Affects_Academic_Performance,0.7907,Increases Risk,Wellness_Ratio,-0.1453,Decreases Risk,Stress_Density,0.0952,Increases Risk,Age,-0.0525,Decreases Risk,Usage_Age_Ratio,-0.0233,Decreases Risk
836,Affects_Academic_Performance,0.8697,Increases Risk,Wellness_Ratio,0.1303,Increases Risk,Psychosocial_Load,0.0964,Increases Risk,Stress_Density,0.0626,Increases Risk,Recovery_Capacity,0.052,Increases Risk
837,Affects_Academic_Performance,0.7518,Increases Risk,Stress_Density,-0.1262,Decreases Risk,Wellness_Ratio,-0.107,Decreases Risk,Academic_Level,-0.0081,Decreases Risk,Mental_Health_Score,0.0081,Increases Risk
838,Affects_Academic_Performance,0.7754,Increases Risk,Stress_Density,-0.1162,Decreases Risk,Recovery_Capacity,0.0509,Increases Risk,Age,-0.0448,Decreases Risk,Wellness_Ratio,-0.043,Decreases Risk
839,Affects_Academic_Performance,-1.349,Decreases Risk,Stress_Density,-0.1312,Decreases Risk,Wellness_Ratio,-0.104,Decreases Risk,Age,-0.1011,Decreases Risk,Psychosocial_Load,-0.0619,Decreases Risk
840,Affects_Academic_Performance,-1.4222,Decreases Risk,Stress_Density,-0.2361,Decreases Risk,Psychosocial_Load,-0.0876,Decreases Risk,Wellness_Ratio,-0.0355,Decreases Risk,Recovery_Capacity,0.0302,Increases Risk
841,Affects_Academic_Performance,-1.3531,Decreases Risk,Stress_Density,-0.1235,Decreases Risk,Psychosocial_Load,-0.0466,Decreases Risk,Wellness_Ratio,-0.0454,Decreases Risk,Age,-0.0297,Decreases Risk
842,Affects_Academic_Performance,-1.415,Decreases Risk,Stress_Density,0.1488,Increases Risk,Recovery_Capacity,0.0964,Increases Risk,Age,-0.0526,Decreases Risk,Wellness_Ratio,0.0354,Increases Risk
843,Affects_Academic_Performance,0.8203,Increases Risk,Age,-0.0969,Decreases Risk,Recovery_Capacity,0.0838,Increases Risk,Usage_Age_Ratio,-0.0245,Decreases Risk,Stress_Density,0.018,Increases Risk
844,Affects_Academic_Performance,0.7392,Increases Risk,Stress_Density,-0.237,Decreases Risk,Wellness_Ratio,-0.1132,Decreases Risk,Age,-0.097,Decreases Risk,Recovery_Capacity,-0.04,Decreases Risk
845,Affects_Academic_Performance,0.835,Increases Risk,Stress_Density,0.1189,Increases Risk,Psychosocial_Load,0.0969,Increases Risk,Age,0.051,Increases Risk,Recovery_Capacity,0.04,Increases Risk
846,Affects_Academic_Performance,0.7537,Increases Risk,Stress_Density,-0.1261,Decreases Risk,Wellness_Ratio,-0.1063,Decreases Risk,Age,-0.047,Decreases Risk,Usage_Age_Ratio,-0.0152,Decreases Risk
847,Affects_Academic_Performance,0.9752,Increases Risk,Stress_Density,0.463,Increases Risk,Wellness_Ratio,0.201,Increases Risk,Recovery_Capacity,0.1057,Increases Risk,Psychosocial_Load,0.1016,Increases Risk
848,Affects_Academic_Performance,-1.3319,Decreases Risk,Stress_Density,-0.1231,Decreases Risk,Psychosocial_Load,-0.0479,Decreases Risk,Mental_Health_Score,0.0238,Increases Risk,Recovery_Capacity,0.0237,Increases Risk
849,Affects_Academic_Performance,0.8604,Increases Risk,Wellness_Ratio,0.1468,Increases Risk,Recovery_Capacity,0.137,Increases Risk,Stress_Density,0.0829,Increases Risk,Age,0.0815,Increases Risk
850,Affects_Academic_Performance,-1.5584,Decreases Risk,Stress_Density,-0.3848,Decreases Risk,Recovery_Capacity,-0.1737,Decreases Risk,Psychosocial_Load,-0.0832,Decreases Risk,Wellness_Ratio,-0.0821,Decreases Risk
851,Affects_Academic_Performance,0.8094,Increases Risk,Stress_Density,-0.2004,Decreases Risk,Wellness_Ratio,0.1634,Increases Risk,Recovery_Capacity,0.115,Increases Risk,Psychosocial_Load,-0.103,Decreases Risk
852,Affects_Academic_Performance,-1.3417,Decreases Risk,Stress_Density,-0.1398,Decreases Risk,Wellness_Ratio,-0.0827,Decreases Risk,Psychosocial_Load,-0.0539,Decreases Risk,Recovery_Capacity,-0.0317,Decreases Risk
853,Affects_Academic_Performance,0.9732,Increases Risk,Stress_Density,0.4634,Increases Risk,Wellness_Ratio,0.2261,Increases Risk,Psychosocial_Load,0.1259,Increases Risk,Recovery_Capacity,0.1022,Increases Risk
854,Affects_Academic_Performance,0.7437,Increases Risk,Stress_Density,-0.1184,Decreases Risk,Wellness_Ratio,-0.1052,Decreases Risk,Age,0.0591,Increases Risk,Recovery_Capacity,-0.0346,Decreases Risk
855,Affects_Academic_Performance,-1.3288,Decreases Risk,Wellness_Ratio,-0.1037,Decreases Risk,Age,-0.0471,Decreases Risk,Usage_Age_Ratio,-0.0395,Decreases Risk,Mental_Health_Score,0.0288,Increases Risk
856,Affects_Academic_Performance,0.7584,Increases Risk,Stress_Density,-0.1196,Decreases Risk,Wellness_Ratio,-0.0806,Decreases Risk,Academic_Level,0.0087,Increases Risk,Mental_Health_Score,0.0081,Increases Risk
857,Affects_Academic_Performance,-1.4353,Decreases Risk,Stress_Density,-0.2358,Decreases Risk,Age,-0.0842,Decreases Risk,Wellness_Ratio,-0.0816,Decreases Risk,Recovery_Capacity,-0.0748,Decreases Risk
858,Affects_Academic_Performance,0.766,Increases Risk,Stress_Density,-0.1099,Decreases Risk,Wellness_Ratio,-0.0512,Decreases Risk,Sleep_Hours_Per_Night,0.0272,Increases Risk,Recovery_Capacity,0.0198,Increases Risk
859,Affects_Academic_Performance,-1.3405,Decreases Risk,Stress_Density,-0.1412,Decreases Risk,Wellness_Ratio,-0.0852,Decreases Risk,Psychosocial_Load,-0.0549,Decreases Risk,Age,0.0432,Increases Risk
860,Affects_Academic_Performance,0.8661,Increases Risk,Stress_Density,0.3721,Increases Risk,Wellness_Ratio,-0.1075,Decreases Risk,Recovery_Capacity,0.0776,Increases Risk,Usage_Age_Ratio,-0.0212,Decreases Risk
861,Affects_Academic_Performance,-1.3067,Decreases Risk,Stress_Density,-0.0409,Decreases Risk,Recovery_Capacity,0.0345,Increases Risk,Mental_Health_Score,0.0312,Increases Risk,Wellness_Ratio,0.0205,Increases Risk
862,Affects_Academic_Performance,0.9752,Increases Risk,Stress_Density,0.4631,Increases Risk,Wellness_Ratio,0.2016,Increases Risk,Recovery_Capacity,0.1109,Increases Risk,Psychosocial_Load,0.1016,Increases Risk
863,Affects_Academic_Performance,0.7639,Increases Risk,Stress_Density,-0.2731,Decreases Risk,Recovery_Capacity,0.1015,Increases Risk,Psychosocial_Load,-0.095,Decreases Risk,Wellness_Ratio,0.0359,Increases Risk
864,Affects_Academic_Performance,0.7475,Increases Risk,Stress_Density,-0.2863,Decreases Risk,Psychosocial_Load,-0.0951,Decreases Risk,Recovery_Capacity,0.0567,Increases Risk,Wellness_Ratio,-0.0412,Decreases Risk
865,Affects_Academic_Performance,-1.337,Decreases Risk,Wellness_Ratio,-0.1008,Decreases Risk,Age,-0.0456,Decreases Risk,Recovery_Capacity,-0.039,Decreases Risk,Mental_Health_Score,0.0288,Increases Risk
866,Affects_Academic_Performance,0.7463,Increases Risk,Wellness_Ratio,-0.1498,Decreases Risk,Stress_Density,-0.1291,Decreases Risk,Age,-0.0392,Decreases Risk,Recovery_Capacity,-0.0372,Decreases Risk
867,Affects_Academic_Performance,0.7276,Increases Risk,Stress_Density,-0.2594,Decreases Risk,Wellness_Ratio,-0.2071,Decreases Risk,Psychosocial_Load,-0.0936,Decreases Risk,Age,0.0521,Increases Risk
868,Affects_Academic_Performance,0.8968,Increases Risk,Wellness_Ratio,0.2375,Increases Risk,Psychosocial_Load,0.1015,Increases Risk,Recovery_Capacity,0.0908,Increases Risk,Stress_Density,0.0586,Increases Risk
869,Affects_Academic_Performance,1.0317,Increases Risk,Stress_Density,0.6829,Increases Risk,Wellness_Ratio,0.3322,Increases Risk,Recovery_Capacity,0.2192,Increases Risk,Psychosocial_Load,0.1113,Increases Risk
870,Affects_Academic_Performance,0.8757,Increases Risk,Stress_Density,0.3876,Increases Risk,Wellness_Ratio,-0.1547,Decreases Risk,Psychosocial_Load,0.069,Increases Risk,Recovery_Capacity,0.0424,Increases Risk
871,Affects_Academic_Performance,-1.3101,Decreases Risk,Age,0.0561,Increases Risk,Psychosocial_Load,-0.0494,Decreases Risk,Stress_Density,-0.0439,Decreases Risk,Mental_Health_Score,0.0239,Increases Risk
872,Affects_Academic_Performance,-1.5301,Decreases Risk,Stress_Density,-0.2556,Decreases Risk,Wellness_Ratio,-0.1682,Decreases Risk,Psychosocial_Load,-0.1402,Decreases Risk,Recovery_Capacity,-0.1265,Decreases Risk
873,Affects_Academic_Performance,0.9579,Increases Risk,Stress_Density,0.4348,Increases Risk,Recovery_Capacity,0.1226,Increases Risk,Wellness_Ratio,0.1055,Increases Risk,Psychosocial_Load,0.1001,Increases Risk
874,Affects_Academic_Performance,0.8381,Increases Risk,Stress_Density,0.1074,Increases Risk,Age,-0.1049,Decreases Risk,Psychosocial_Load,0.0939,Increases Risk,Recovery_Capacity,0.0459,Increases Risk
875,Affects_Academic_Performance,-1.7223,Decreases Risk,Recovery_Capacity,-0.3663,Decreases Risk,Stress_Density,-0.3606,Decreases Risk,Wellness_Ratio,-0.232,Decreases Risk,Psychosocial_Load,-0.1981,Decreases Risk
876,Affects_Academic_Performance,0.7504,Increases Risk,Wellness_Ratio,-0.1356,Decreases Risk,Stress_Density,-0.1262,Decreases Risk,Age,-0.0482,Decreases Risk,Usage_Age_Ratio,-0.0153,Decreases Risk
877,Affects_Academic_Performance,1.0502,Increases Risk,Stress_Density,0.7181,Increases Risk,Wellness_Ratio,0.3232,Increases Risk,Recovery_Capacity,0.2058,Increases Risk,Psychosocial_Load,0.1834,Increases Risk
878,Affects_Academic_Performance,-1.7223,Decreases Risk,Stress_Density,-0.4591,Decreases Risk,Wellness_Ratio,-0.2302,Decreases Risk,Recovery_Capacity,-0.2219,Decreases Risk,Psychosocial_Load,-0.1964,Decreases Risk
879,Affects_Academic_Performance,-1.5098,Decreases Risk,Stress_Density,-0.2357,Decreases Risk,Recovery_Capacity,-0.1867,Decreases Risk,Wellness_Ratio,-0.161,Decreases Risk,Age,-0.0391,Decreases Risk
880,Affects_Academic_Performance,-1.6305,Decreases Risk,Stress_Density,-0.3918,Decreases Risk,Wellness_Ratio,-0.1682,Decreases Risk,Recovery_Capacity,-0.1646,Decreases Risk,Psychosocial_Load,-0.1198,Decreases Risk
881,Affects_Academic_Performance,0.8706,Increases Risk,Stress_Density,0.368,Increases Risk,Wellness_Ratio,-0.1061,Decreases Risk,Recovery_Capacity,0.0787,Increases Risk,Usage_Age_Ratio,-0.0214,Decreases Risk
882,Affects_Academic_Performance,0.8742,Increases Risk,Wellness_Ratio,0.1374,Increases Risk,Psychosocial_Load,0.1011,Increases Risk,Age,-0.0542,Decreases Risk,Recovery_Capacity,0.0541,Increases Risk
883,Affects_Academic_Performance,-1.7007,Decreases Risk,Stress_Density,-0.4468,Decreases Risk,Wellness_Ratio,-0.2262,Decreases Risk,Psychosocial_Load,-0.1981,Decreases Risk,Recovery_Capacity,-0.1588,Decreases Risk
884,Affects_Academic_Performance,-1.3477,Decreases Risk,Stress_Density,-0.1342,Decreases Risk,Age,0.0577,Increases Risk,Psychosocial_Load,-0.0539,Decreases Risk,Wellness_Ratio,-0.0534,Decreases Risk
885,Affects_Academic_Performance,1.0376,Increases Risk,Stress_Density,0.6948,Increases Risk,Wellness_Ratio,0.3199,Increases Risk,Recovery_Capacity,0.1934,Increases Risk,Psychosocial_Load,0.1389,Increases Risk
886,Affects_Academic_Performance,-1.6913,Decreases Risk,Stress_Density,-0.4137,Decreases Risk,Psychosocial_Load,-0.2489,Decreases Risk,Recovery_Capacity,-0.2044,Decreases Risk,Wellness_Ratio,-0.1875,Decreases Risk
887,Affects_Academic_Performance,0.938,Increases Risk,Stress_Density,0.4135,Increases Risk,Recovery_Capacity,0.1037,Increases Risk,Psychosocial_Load,0.0954,Increases Risk,Wellness_Ratio,0.0551,Increases Risk
888,Affects_Academic_Performance,-1.3243,Decreases Risk,Stress_Density,-0.1122,Decreases Risk,Age,-0.1001,Decreases Risk,Recovery_Capacity,0.0535,Increases Risk,Wellness_Ratio,0.0417,Increases Risk
889,Affects_Academic_Performance,0.8043,Increases Risk,Stress_Density,-0.1098,Decreases Risk,Psychosocial_Load,0.0829,Increases Risk,Age,-0.0429,Decreases Risk,Wellness_Ratio,0.0263,Increases Risk
890,Affects_Academic_Performance,0.8179,Increases Risk,Wellness_Ratio,0.1901,Increases Risk,Stress_Density,-0.1398,Decreases Risk,Recovery_Capacity,0.0669,Increases Risk,Age,0.0654,Increases Risk
891,Affects_Academic_Performance,-1.3376,Decreases Risk,Age,-0.1059,Decreases Risk,Recovery_Capacity,0.0688,Increases Risk,Wellness_Ratio,0.0592,Increases Risk,Stress_Density,-0.0349,Decreases Risk
892,Affects_Academic_Performance,-1.8168,Decreases Risk,Stress_Density,-0.6716,Decreases Risk,Psychosocial_Load,-0.3549,Decreases Risk,Wellness_Ratio,-0.329,Decreases Risk,Recovery_Capacity,-0.2213,Decreases Risk
893,Affects_Academic_Performance,0.7984,Increases Risk,Wellness_Ratio,-0.1036,Decreases Risk,Stress_Density,0.1022,Increases Risk,Recovery_Capacity,0.0229,Increases Risk,Usage_Age_Ratio,-0.02,Decreases Risk
894,Affects_Academic_Performance,0.987,Increases Risk,Stress_Density,0.449,Increases Risk,Wellness_Ratio,0.2741,Increases Risk,Recovery_Capacity,0.1544,Increases Risk,Psychosocial_Load,0.1092,Increases Risk
895,Affects_Academic_Performance,0.8972,Increases Risk,Stress_Density,0.3568,Increases Risk,Psychosocial_Load,0.0923,Increases Risk,Recovery_Capacity,0.0797,Increases Risk,Age,0.0705,Increases Risk
896,Affects_Academic_Performance,-1.3247,Decreases Risk,Wellness_Ratio,-0.0894,Decreases Risk,Age,-0.0616,Decreases Risk,Recovery_Capacity,-0.0412,Decreases Risk,Psychosocial_Load,0.0314,Increases Risk
897,Affects_Academic_Performance,-1.3293,Decreases Risk,Wellness_Ratio,-0.0775,Decreases Risk,Sleep_Hours_Per_Night,-0.065,Decreases Risk,Recovery_Capacity,0.052,Increases Risk,Stress_Density,-0.0498,Decreases Risk
898,Affects_Academic_Performance,0.7393,Increases Risk,Wellness_Ratio,-0.1627,Decreases Risk,Stress_Density,-0.1266,Decreases Risk,Recovery_Capacity,-0.0523,Decreases Risk,Psychosocial_Load,-0.0516,Decreases Risk
899,Affects_Academic_Performance,-1.3278,Decreases Risk,Stress_Density,-0.1413,Decreases Risk,Wellness_Ratio,-0.0877,Decreases Risk,Psychosocial_Load,-0.0562,Decreases Risk,Recovery_Capacity,-0.0346,Decreases Risk
900,Affects_Academic_Performance,-1.332,Decreases Risk,Stress_Density,-0.1374,Decreases Risk,Wellness_Ratio,-0.0882,Decreases Risk,Psychosocial_Load,-0.0552,Decreases Risk,Mental_Health_Score,0.0238,Increases Risk
901,Affects_Academic_Performance,-1.3411,Decreases Risk,Psychosocial_Load,0.0494,Increases Risk,Age,-0.0456,Decreases Risk,Mental_Health_Score,0.0312,Increases Risk,Recovery_Capacity,0.0285,Increases Risk
902,Affects_Academic_Performance,1.0502,Increases Risk,Stress_Density,0.7151,Increases Risk,Wellness_Ratio,0.3159,Increases Risk,Psychosocial_Load,0.1831,Increases Risk,Recovery_Capacity,0.1638,Increases Risk
903,Affects_Academic_Performance,0.7575,Increases Risk,Stress_Density,-0.1266,Decreases Risk,Wellness_Ratio,-0.1073,Decreases Risk,Age,-0.0459,Decreases Risk,Recovery_Capacity,0.0295,Increases Risk
904,Affects_Academic_Performance,0.7953,Increases Risk,Stress_Density,-0.1176,Decreases Risk,Age,0.0685,Increases Risk,Psychosocial_Load,0.0615,Increases Risk,Wellness_Ratio,0.0323,Increases Risk
905,Affects_Academic_Performance,-1.3308,Decreases Risk,Stress_Density,-0.1397,Decreases Risk,Wellness_Ratio,-0.0874,Decreases Risk,Psychosocial_Load,-0.0571,Decreases Risk,Age,0.0513,Increases Risk
906,Affects_Academic_Performance,0.7467,Increases Risk,Stress_Density,-0.1207,Decreases Risk,Wellness_Ratio,-0.1044,Decreases Risk,Age,0.0628,Increases Risk,Usage_Age_Ratio,0.0141,Increases Risk
907,Affects_Academic_Performance,0.7823,Increases Risk,Stress_Density,-0.1191,Decreases Risk,Age,-0.0483,Decreases Risk,Recovery_Capacity,0.0473,Increases Risk,Usage_Age_Ratio,-0.0164,Decreases Risk
908,Affects_Academic_Performance,0.8697,Increases Risk,Wellness_Ratio,0.1302,Increases Risk,Psychosocial_Load,0.1046,Increases Risk,Stress_Density,0.064,Increases Risk,Recovery_Capacity,0.0523,Increases Risk
909,Affects_Academic_Performance,0.9847,Increases Risk,Stress_Density,0.6337,Increases Risk,Psychosocial_Load,0.1645,Increases Risk,Wellness_Ratio,0.1557,Increases Risk,Recovery_Capacity,0.1121,Increases Risk
910,Affects_Academic_Performance,0.7329,Increases Risk,Stress_Density,-0.2924,Decreases Risk,Wellness_Ratio,-0.1581,Decreases Risk,Psychosocial_Load,-0.1181,Decreases Risk,Recovery_Capacity,0.0255,Increases Risk
911,Affects_Academic_Performance,0.7295,Increases Risk,Stress_Density,-0.2744,Decreases Risk,Wellness_Ratio,-0.2273,Decreases Risk,Recovery_Capacity,-0.0892,Decreases Risk,Psychosocial_Load,-0.0434,Decreases Risk
912,Affects_Academic_Performance,0.9535,Increases Risk,Stress_Density,0.4132,Increases Risk,Recovery_Capacity,0.1215,Increases Risk,Wellness_Ratio,0.1175,Increases Risk,Psychosocial_Load,0.0986,Increases Risk
913,Affects_Academic_Performance,-1.5426,Decreases Risk,Stress_Density,-0.2335,Decreases Risk,Wellness_Ratio,-0.1897,Decreases Risk,Recovery_Capacity,-0.158,Decreases Risk,Psychosocial_Load,-0.0789,Decreases Risk
914,Affects_Academic_Performance,0.7744,Increases Risk,Wellness_Ratio,-0.109,Decreases Risk,Age,0.0645,Increases Risk,Psychosocial_Load,-0.0596,Decreases Risk,Stress_Density,0.0391,Increases Risk
915,Affects_Academic_Performance,-1.3572,Decreases Risk,Stress_Density,-0.1333,Decreases Risk,Wellness_Ratio,-0.0924,Decreases Risk,Recovery_Capacity,-0.0751,Decreases Risk,Psychosocial_Load,-0.0533,Decreases Risk
916,Affects_Academic_Performance,1.0496,Increases Risk,Stress_Density,0.7272,Increases Risk,Wellness_Ratio,0.3134,Increases Risk,Psychosocial_Load,0.1812,Increases Risk,Recovery_Capacity,0.1592,Increases Risk
917,Affects_Academic_Performance,-1.4319,Decreases Risk,Stress_Density,-0.235,Decreases Risk,Wellness_Ratio,-0.0807,Decreases Risk,Mental_Health_Score,-0.0428,Decreases Risk,Age,-0.0363,Decreases Risk
918,Affects_Academic_Performance,0.7316,Increases Risk,Stress_Density,-0.3757,Decreases Risk,Wellness_Ratio,-0.2317,Decreases Risk,Psychosocial_Load,-0.1272,Decreases Risk,Recovery_Capacity,-0.0987,Decreases Risk
919,Affects_Academic_Performance,0.7248,Increases Risk,Stress_Density,-0.2918,Decreases Risk,Wellness_Ratio,-0.1594,Decreases Risk,Psychosocial_Load,-0.1208,Decreases Risk,Recovery_Capacity,-0.0427,Decreases Risk
920,Affects_Academic_Performance,-1.3548,Decreases Risk,Age,-0.1052,Decreases Risk,Psychosocial_Load,0.0547,Increases Risk,Wellness_Ratio,-0.0516,Decreases Risk,Mental_Health_Score,0.0288,Increases Risk
921,Affects_Academic_Performance,0.7446,Increases Risk,Wellness_Ratio,-0.1344,Decreases Risk,Stress_Density,-0.1183,Decreases Risk,Age,0.0612,Increases Risk,Recovery_Capacity,-0.0247,Decreases Risk
922,Affects_Academic_Performance,-1.3237,Decreases Risk,Stress_Density,-0.1253,Decreases Risk,Psychosocial_Load,-0.0516,Decreases Risk,Mental_Health_Score,0.0238,Increases Risk,Age,0.0183,Increases Risk
923,Affects_Academic_Performance,0.7744,Increases Risk,Wellness_Ratio,-0.112,Decreases Risk,Psychosocial_Load,-0.0594,Decreases Risk,Age,0.0548,Increases Risk,Recovery_Capacity,0.0493,Increases Risk
924,Affects_Academic_Performance,-1.4646,Decreases Risk,Stress_Density,-0.2228,Decreases Risk,Recovery_Capacity,-0.1477,Decreases Risk,Age,-0.1042,Decreases Risk,Wellness_Ratio,-0.0955,Decreases Risk
925,Affects_Academic_Performance,0.7562,Increases Risk,Stress_Density,-0.2442,Decreases Risk,Wellness_Ratio,-0.0498,Decreases Risk,Governorate_Sharqia,-0.0129,Decreases Risk,Usage_Age_Ratio,0.0109,Increases Risk
926,Affects_Academic_Performance,-1.3665,Decreases Risk,Stress_Density,-0.1338,Decreases Risk,Recovery_Capacity,-0.1247,Decreases Risk,Wellness_Ratio,-0.0872,Decreases Risk,Sleep_Hours_Per_Night,-0.0418,Decreases Risk
927,Affects_Academic_Performance,0.7725,Increases Risk,Stress_Density,-0.2469,Decreases Risk,Wellness_Ratio,-0.1641,Decreases Risk,Recovery_Capacity,-0.036,Decreases Risk,Mental_Health_Score,-0.013,Decreases Risk
928,Affects_Academic_Performance,-1.3382,Decreases Risk,Psychosocial_Load,0.0529,Increases Risk,Mental_Health_Score,0.0288,Increases Risk,Recovery_Capacity,0.0186,Increases Risk,Age,-0.0152,Decreases Risk
929,Affects_Academic_Performance,0.7419,Increases Risk,Wellness_Ratio,-0.1362,Decreases Risk,Stress_Density,-0.1244,Decreases Risk,Age,-0.1146,Decreases Risk,Recovery_Capacity,-0.0292,Decreases Risk
